,,,,,,,,,"Додаток  2",,,,,,,,,,
,"розвиток мережі дошкільних навчальних закладів",,,,0.00,,,,,0.00,0.00,0.00,,0.0,,,,,
,"розвиток мережі шкільних музеїв ",,,,0.00,,,,,,,0.00,,0.0,,,,,
,"поповнення бібліотек навчальних закладів літературою та періодичними виданнями",,,,0.00,,,,,,,0.00,,0.0,,,,,
,"придбання та забезпечення ЗНЗ підручником ""Основи християнської етики"" для 8 класу",,,,0.00,,,,,0.00,0.00,0.00,,0.0,,,,,
,"поповнення бібліотек навчальних закладів літературою та періодичними виданнями",,,,0.00,,,,,,,0.00,"99,000.0",0.0,,,,,
,"розвиток профільної освіти у школах Яворівського району",,,,0.00,,,,,,,0.00,,0.0,,,,,
,"на виконання цільової соціальної програми облаштування дитячих ігрових майданчиків у Львівській області на 2010-2012 роки",,,,0.00,,,,,0.00,0.00,0.00,,0.0,,,,,
,"виконання обласної програми з покращення соціального захисту багатодітних сімей, що проживають на території Львівської області області",,,,0.0,,,,,,,0.0,,0.0,,,,,
,"компенсаційні виплати за пільговий проїзд учасникам національно-визвольних змагань у транспорті загального користування на міжміських внутрішньо-обласних маршрутах",,,,0.0,,,,,,,0.0,,0.0,,,,,
,"поповнення бібліотек навчальних закладів літературою та періодичними виданнями",,,,0.0,,,,,,,,"850,000.0",,,,,,
,"фінансування розроблення містобудівної документації",,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
,,,,,0.0,,,,,,,0.0,"750,000.0",0.0,,,,,
,"фінансування Програми обласного конкурсу мікропроектів місцевого розвитку на 2011-2015 роки",,,,0.00,,,,,0.00,0.00,0.00,,0.0,,,,,
,"зміцнення матеріально-технічної  і навчальної бази дошкільних навчальних закладів",,,,0.0,,,,,0.0,0.0,0.0,,0.0,,,,,
,,,,,0.0,,,,,,,0.0,,0.0,,,,,
,"будівництво, реконструкцію, ремонт і утримання автомобільних доріг, що належать до комунальної власності",,,,0.0,,,,,,,0.0,,0.0,,,,,
,"поліпшення допомоги особам зі зниженим слухом",,,,0.00,,,,,,,0.00,,0.0,,,,,
,"розвитк мережі шкіл сприяння здоров""ю (забезпечення комплектами спортінвентаря та навчальними матеріалами)",,,,,,,,,,,0.00,,0.0,,,,,
,"проведення аварійно-відновлювальних робіт по водопостачанню та водовідведенню по вул. Грушевського в м. Бориславі",,,,0.0,,,,,0.0,0.0,0.0,,0.0,,,,,
,,,,,0.0,,,,,,,0.0,,0.0,,,,,
,,,,,0.0,,,,,,,0.0,,0.0,,,,,
,"підтримку сільських аматорських колективів",,,,0.00,,,,,,,0.00,,0.0,,,,,
,"на забезпечення житлом спортсмена Сосновського Д.Д.",,,,0.00,,,,,,,0.00,,0.0,,,,,
,"забезпечення шкіл сприяння здоров""ю, шкіл сателітів та новобудов спортивним інвентарем, обладнанням для спортзалів та  спортмайданчиків",,,,0.00,,,,,0.00,0.00,0.0,"79,697.0",0.0,,,,,
,"забезпечення психолого-медико-педагогічних консультацій корекційним обладнанням та діагностичними матеріалами",,,,0.00,,,,,0.00,0.00,0.00,,0.0,,,,,
,"забезпечення ЗНЗ мультимедійними комплексами",,,,0.00,,,,,0.00,0.00,0.00,"647,328.6",0.0,,,,,
,"зміцнення навчально-матеріальної бази опорних навчальних закладів ",,,,0.00,,,,,,,0.00,,0.0,,,,,
,"забезпечення шкіл сприяння здоров""ю, шкіл сателітів та новобудов спортивним інвентарем, обладнанням для спортзалів та  спортмайданчиків",,,,0.00,,,,,,,0.00,,0.0,,,,,
,"забезпечення ЗНЗ мультимедійними комплексами",,,,0.00,,,,,,,0.00,,0.0,,,,,
,"реалізацію програми з надання одноразової адресної допомоги найбільш незахищеним громадянам, реабілітованим за ст. 3 Закону України ""Про реабілітацію жертв політичних репресій на Україні"" та потерпілим від політичних репресій (дітям політв""язнів)",0.0,,,,,,,,,,0.0,,0.0,,,,,
,"реалізацію програми виплати одноразової адресної  допомоги малозабезпеченим громадянам області за розпорядженнями голови обласної ради",,,,,,,,,,,0.00,,0.0,,,,,
,"реалізацію Комплексної програми соціальної підтримки окремих категорій громадян Львівської області на 2011-2013 роки в частині надання одноразової адресної допомоги малозабезпеченим громадянам області за розпорядженнями голови облдержадміністрації",,,,,,,,,,,0.00,,0.0,,,,,
,"реалізацію Комплексної програми соціального захисту окремих категорій громадян Львівської області в частині виплати адресної грошової допомоги ветеранам УПА, в тому числі компенсаційні виплати на пільговий проїзд на міжміських внутрішньообласних маршрутах",0.0,,,,,,,,,,0.0,,0.0,,,,,
,"реалізацію Комплексної програми соціального захисту окремих категорій громадян Львівської області в частині відшкодування витрат на поховання учасників національно-визвольних змагань",0.0,,,,,,,,,,0.0,,0.0,,,,,
,"пільгове медичне обслуговування громадян, які постраждали внаслідок Чорнобильської катастрофи",0.0,,,0.0,,,,,,,0.0,,0.0,,,,,
,"реалізацію регіональної програми підтримки місцевих засобів масової інформації",,,,,,,,,,,0.00,,0.0,,,,,
,"виплату  компенсації реабілітованим",,,,0.00,,,,,,,0.00,0,0.0,,,,,
,"надання допомоги на догляд за інвалідом І чи II групи внаслідок психічного розладу",0.0,,,0.0,,,,,0.0,,0.0,,0.0,,,,,
,"витрати для поховання учасників бойових дій та інвалідів війни",0.0,,,0.0,,,,,,,0.0,,0.0,,,,,
,"реалізацію програми ""Стратегія подолання материнської та дитячої смертності у Львівській області на 2007-2011 роки""",,,,0.00,,,,,,,0.00,,0.0,,,,,
,"компенсаційні виплати інвалідам на бензин, ремонт, техобслуговування автотранспорту та транспортне обслуговування",0.00,,,0.0,,,,,0.0,,0.0,0,0.0,,,,,
250334,"Субвенція на надання пільг громадянам, які постраждали внаслідок Чорнобильської катастрофи на оплату електроенергії, природного газу, послуг тепло-, водопостачання і водовідведення, квартирної плати, транспортних послуг, послуг зв""язку та на придбання твердого і рідкого побутового палива особам, які проживають в будинках, що не мають центрального опалення",,,,0.0,,,,,,,0.0,,0.0,,,,,
,"Субвенція з державного бюджету на безоплатне забезпечення вугіллям на побутові потреби особам, що мають таке право після ліквідації та консервації вугледобувних підприємств",,,,0.0,,,,,,,0.0,,0.0,,,,,
,"Субвенція з державного бюджету на будівництво та придбання житла для інвалідів-глухих та інвалідів-сліпих",,,,0.0,,,,,,,0.0,,0.0,,,,,
250337,"Субвенція з державного бюджету місцевим бюджетам на заходи щодо погашення заборгованості громадян за житлово-комунальні послуги та енергоносії в рахунок часткової компенсації втрат від знецінення грошових заощаджень",,,,0.0,,,,,,,0.0,0,0.0,,,,,
250339,"#REF!",,,,0.0,,,,,,,0.0,0,0.0,,,,,
250342,"Субвенція з державного бюджету місцевим бюджетам на виконання інвестиційних проектів, спрямованих на соціально-економічний розвиток регіонів, заходів з попередження аварій і запобігання техногенним катастрофам у житлово-комунальному господарстві та на інших аварійних об'єктах комунальної власності, в тому числі ремонт і реконструкцію теплових мереж та котелень",,,,0.0,,,,,,,0.0,,0.0,,,,,
250343," Субвенція з державного бюджету місцевим бюджетам на здійснення виплат, визначених Законом України ""Про реструктуризацію заборгованості з виплат, передбачених статтею 57 Закону України ""Про освіту"" педагогічним, науково-педагогічним та іншим категоріям працівників навчальних закладів""",,,,0.0,,,,,,,0.0,,0.0,,,,,
250344,"Субвенція з обласного бюджету державному бюджету на виконання програм соціально-економічного та культурного розвитку регіонів",,,,0.00,,,,,,,0.00,,0.0,,,,,
,"з них  на:",,,,0.0,,,,,,,0.0,,,,,,,
,"погашення кредиторської заборгованості за 2009 рік ",0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,0.0,,,,,
,"у тому числі з реалізації програм у галузі правоохоронної діяльності",,,,0.0,,,,,,,0.0,,0.0,,,,,
,"з них на реалізацію обласної цільової програми підготовки та проведення в Україні фінанальної частини чемпіонату Європи 2012 року з футболу",,,,0.0,,,,,,,0.0,,0.0,,,,,
,"з реалізації природоохоронних заходів",,,,0.0,,,,,,,0.0,,0.0,,,,,
,"з реалізації програми збереження, відтворення та забезпечення раціонального використання земельних ресурсів ",,,,0.0,,,,,,,0.0,,0.0,,,,,
,"охорони та раціонального використання земель",,,,0.0,,,,,,,0.0,,0.0,,,,,
250351,"Субвенція з державного бюджету місцевим бюджетам на реалізацію пріоритетів розвитку регіонів",,,,0.00,,,,,,,0.00,,0.0,,,,,
,"фінансування Програми обласного конкурсу мікропроектів в галузі освіти",,,,,,,,0.00,0.00,0.00,0.00,"2,000,000.0",0.0,,,,,
250354,"Субвенція з державного бюджету місцевим бюджетам на будівництво, реконструкцію, ремонт та утримання вулиць і доріг комунальної власності у населених пунктах",,,,"52,497,500.00","16,799,200.00",,,"35,698,300.00",,,"52,497,500.00",,"52,497,500.0",,,,,
250355,"Субвенція з державного бюджету місцевим бюджетам на комп""ютеризацію та інформатизацію загальносовітніх навчальних закладів районів",,,,0.0,,,,,,,0.0,,0.0,,,,,
250357,"Субвенція з державного бюджету місцевим бюджетам  на здійснення заходів щодо соціально-економічного розвитку регіонів за напрямом, які закріплені за Міністерством регіонального розвитку та будівництва  України",,,,0.00,,,,,0.00,,0.00,,0.0,,,,,
250358,"Субвенція з державного бюджету місцевим бюджетам на соціально-економічний розвиток",,,,0.00,,,,,,,0.00,,0.0,,,,,
250364,"Субвенція з державного бюджету місцевим бюджетам на придбання вагонів для комунального електротранспорту (тролейбусів і трамваїв)",,,,0.0,,,,,,,0.0,,0.0,,,,,
,"Субвенція з державного бюджету місцевим бюджетам на забезпечення харчування (сніданками) учнів 5-11 класів загальноосвітніх навчальних закладів","37,243,900.00",,,,,,,,,,"37,243,900.00","52,497,500.0","37,243,900.0",,,,,
250376,"Субвенція з державного бюджету місцевим бюджетам на виплату державної соціальної допомоги на дітей-сиріт та дітей, позбавлених батьківського піклування, грошового забезпечення батькам-вихователям і прийомним батькам за надання соціальних послуг у дитячих будинках сімейного типу та прийомних сім’ях за принципом ""гроші ходять за дитиною""","15,080,600.00",,,0.00,,,,,,,"15,080,600.00",,"15,080,600.0",,,,,
250378,"Субвенція з державного бюджету місцевим бюджетам на здійснення заходів по передачі житлового фонду та об""єктів соціально-культурної сфери Міністерства оборони України у комунальну власність",,,,0.0,,,,,,,0.0,,0.0,,,,,
250377,"Субвенція з державного бюджету місцевим бюджетам для здійснення заходів, спрямованих на подолання дитячої бездоглядності і безпритульності",,,,0.0,,,,,,,0.0,,0.0,,,,,
250355,,,,,0.0,,,,,,,0.0,,0.0,,,,,
250342,"Субвенція з державного бюджету місцевим бюджетам на збереження середньої  заробітної плати на період працевлаштування посадових осіб місцевого самоврядування з числа депутатів відповідних рад, що потребують працевлаштування в зв’язку із закінченням строку повноважень",,,,0.00,,,,,,,0.00,,0.0,,,,,
,"Субвенція з державного бюджету місцевим бюджетам на збереження середньої  заробітної плати на період працевлаштування посадових осіб місцевого самоврядування з числа депутатів відповідних рад, що потребують працевлаштування в зв’язку із закінченням строку повноважень",,,,0.0,,,,,,,0.0,,0.0,,,,,
,"Субвенція з державного бюджету місцевим бюджетам на поліпшення умов оплати праці медичних працівників, які надають медичну допомогу хворим на туберкульоз",,,,0.0,,,,,,,0.0,,0.0,,,,,
,"Субвенція на придбання витратних матеріалів для родопомічних, дитячих, хірургічних, реанімаційних закладів (відділень), відділень невідкладної допомоги та лабораторій",,,,0.0,,,,,,,0.0,,0.0,,,,,
250380,"Інші субвенції","101,417,700.0",,,"950,000.0",,,,"950,000.0","950,000.0","950,000.0","102,367,700.0",,"102,367,700.0",,,,,
,"у тому числі на:",,,,0.0,,,,,,,0.0,,1.0,,,,,
,"компенсаційні виплати за пільговий проїзд учасникам національно-визвольних змагань у транспорті загального користування на міжміських внутрішньо-обласних маршрутах",,,,0.0,,,,,,,0.0,,0.0,,,,,
,"будівництво, реконструкцію, ремонт і утримання автомобільних доріг, що належать до комунальної власності",,,,0.0,,,,0.0,,0.0,0.0,,0.0,,,,,
,"надання допомоги малозабезпеченим громадянам області за розпорядженнями голови обласної ради",,,,0.0,,,,,,,0.0,,0.0,,,,,
,"пільгове медичне обслуговування громадянам, які постраждали внаслідок Чорнобильської катастрофи",,,,0.0,,,,,,,0.0,,0.0,,,,,
,"виплату  компенсацій реабілітованим",,,,0.0,,,,,,,0.0,,0.0,,,,,
,"виплату допомоги на догляд за інвалідом І чи II групи внаслідок психічного розладу","95,417,700.0",,,0.0,,,,,,,"95,417,700.0",,"95,417,700.0",,,,,
,"виконання регіональної програми забезпечення житлом дітей-сиріт та дітей, позбавлених батьківського піклування, у Львівській області на 2013-2015 роки",,,,"700,000.0",,,,"700,000.0","700,000.0","700,000.0","700,000.0",,"700,000.0",,,,,
,"фінансування Програми реалізації мікропроектів у рамках проекту ""Сприяння розвитку соціальної інфраструктури""",,,,"250,000.0",,,,"250,000.0","250,000.0","250,000.0","250,000.0",,"250,000.0",,,,,
,"фінансування Програми обласного конкурсу мікропроектів місцевого розвитку на 2011-2015 роки","6,000,000.0",,,0.0,,,,,,,"6,000,000.0",,"6,000,000.0",,,,,
250352,"Субвенція з державного бюджету місцевим бюджетам на придбання витратних матеріалів для родопомічних, дитячих, хірургічних, реанімаційних закладів (відділень), відділень невідкладної допомоги та лабораторій",,,,0.0,,,,,,,0.0,,0.0,,,,,
250388,"Субвенція з державного бюджету на проведення виборів депутатів Верховної Ради Автономної Республіки Крим, місцевих рад та сільських, селищних, міських голів",,,,0.00,,,,,,,0.00,,0.0,,,,,
250382,"Субвенція з державного бюджету місцевим бюджетам на фінансування Програм-переможців Всеукраїнського конкурсу проектів та програм розвитку місцевого самоврядування ","1,030,900.00",,,0.00,,,,,,,"1,030,900.00",,"1,030,900.0",,,,,
,,,,,0.0,,,,,,,0.0,,0.0,,,,,
,,,,,0.0,,,,,,,0.0,,0.0,,,,,
250381,"Субвенція з державного бюджету місцевим бюджетам на придбання шкільних автобусів для перевезення дітей, що проживають у сільській місцевості",,,,0.0,,,,,,,0.0,,0.0,,,,,
250383,"Субвенція з державного бюджету місцевим бюджетам на погашення заборгованості з різниці в тарифах на теплову енергію, що вироблялася, транспортувалася та постачалася населенню, яка виникла в зв'язку з невідповідністю фактичної вартості теплової енергії тарифам, що затверджувалися або погоджувалися відповідними органами державної влади чи органами місцевого самоврядування",,,,0.00,,,,,,,0.00,,0.0,,,,,
250388,"Субвенція з державного бюджету місцевим бюджетам на проведення виборів депутатів Верховної Ради Автономної Республіки Крим, місцевих рад та сільських, селищних, міських голів",,,,0.00,,,,,,,0.00,,0.0,,,,,
250396,"Субвенція з державного бюджету місцевим бюджетам на оснащення сільських амбулаторій та фельдшерсько-акушерських пунктів, придбання автомобілів швидкої медичної допомоги для сільських закладів охорони здоров""я",,,,0.0,,,,,,,0.0,,0.0,,,,,
,"з них видатки на розвиток сільських населених пунктів",,,,0.0,,,,,,,0.0,,0.0,,,,,
250342,"Субвенція з державного бюджету місцевим бюджетам на соціально-економічний розвиток регіонів, виконання заходів з упередження аварій  та запобігання техногенням катастрофам у житлово-комунальному господарстві та на інших  аварійних об""єктах комунальної власності і на виконання  інвестиційних проектів, у тому числі на капітальний ремонт сільських шкіл, на розвиток та реконструкцію централізованих систнм водопостачання та водовідведення, на впровадження заходів, спрямованих на зменшення витрат по виробництву, передачі та споживанню теплової енергії",,,,0.0,,,,,,,0.0,,0.0,,,,,
,"Субвенція з державного бюджету місцевим бюджетам на забезпечення загальносвітніх навчальних закладів сучасними технічними засобами навчання з природничо-математичних і технологічних дисциплін",,,,0.0,,,,,,,0.0,,0.0,,,,,
,"Субвенція з державного бюджету для забезпечення спеціальним обладнанням навчальних закладів для дітей, які потребують корекції фізичного та (або) розумового розвитку",,,,0.0,,,,,,,0.0,,0.0,,,,,
250376,"Субвенція з державного бюджету місцевим бюджетам на утримання дітей-сиріт та дітей, позбавлених батьківського піклування, в дитячих будинках сімейного типу та прийомних сім""ях",,,,0.0,,,,,,,0.0,,0.0,,,,,
,"Субвенція з державного бюджету місцевим бюджетам на надання центрами соціальних служб для сім""ї, дітей та молоді, соціальних послуг ін""єкційним споживачам наркотиків та членам їх сімей",,,,0.0,,,,,,,0.0,,0.0,,,,,
250332,"Субвенція з державного бюджету місцевим бюджетам на облаштування закладів, які надають соціальні послуги дітям та молоді",,,,0.0,,,,,,,0.0,,0.0,,,,,
,,,,,0.0,,,,,,,0.0,,0.0,,,,,
,"Субвенція з державного бюджету на погашення заборгованості з пільг населенню за надані послуги зв""язку",,,,0.0,,,,,,,0.0,,0.0,,,,,
0,"Усього видатків","6,199,324,384.00","926,417,538.00","133,780,100.00","213,698,300.00","82,936,100.00","6,773,700.00","2,925,800.00","130,762,200.00","60,322,400.00","53,322,400.00","6,413,022,684.00",,"6,413,022,684.0",,,,,
,"з них  на:",,,,,,,,,,,,,,,,,,
,"з них на:",,,,,,,,,,,,,,,,,,
,"видатки з енергозбереження","2,700,000.0",0.0,0.0,"4,200,000.0",0.0,0.0,0.0,"4,200,000.0","4,200,000.0","4,200,000.0","6,900,000.0",,,,,,,
,"реалізацію обласної цільової програми підготовки та проведення в Україні фінальної частини чемпіонату Європи 2012 року з футболу",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,,,,
,"погашення кредиторської заборгованості за 2009 рік",0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,,,
,,,,,,,,,,,,,,0.0,,,,,
,,,,,,,,,,,,,,0.0,,,,,
,,,,,,,,,,,,,,0.0,,,,,
,,,,,,,,,,,,,,0.0,,,,,
,,,,,,,,,,,,,,0.0,,,,,
,,,,,,,,,,,,,,1.0,,,,,
,,,,,,,,,,,,,,1.0,,,,,
,,"#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!",,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,"ПЕРЕВІРКА з дод 3",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,"Керуючий справами (керівник справ) обласної ради",,,,,,,,,"Євген Захаревич",,,,1.0,,,,,
,,,,,,,,,,,,,,,,,,,
,,,0,0,"#REF!",0,0,0,0,0,,,,,,,,,
,,"#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!",,1,,,,,
,,,,,"#REF!",,,,,"#REF!",,,,,,,,,
,,,,,"#REF!",,,,,"#REF!",,,,,,,,,
,," - 144,5-закриття",,,,,,,,,,,,,,,,,
,,"105,7 - 090",,,,,,,,,,,,,,,,,
"Керівник секретаріату",,1512.6,,,,,,,,,,,,,,,,,
,,1300.0,,,,,,,,,,,,,,,,,
,"ПЕРЕВІРКА З ДОХОДАМИ","1181,4=",,,,,,,,,,,,,,,,,
,"ПЕРЕВІРКА З ДОД 3","#REF!",,,"#REF!","#REF!","#REF!","#REF!","#REF!","#REF!",,,,,,,,,
,,,,,,,,,,,,0.0,,,,,,,
,,,,,,,,,,,"#REF!",,,,,,,,
,,,,,,,,,,,,"#REF!",,,,,,,
,,,,,,,,,,,,,,,,,,,
,,"#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!",,,,,,,
